date,product,region,channel,units_sold,revenue,CAC
2024-03-23,Nutrain Banana Oats,Delhi,Google,7,1190,478.89294117647063
2024-03-23,Nutrain Banana Oats,Delhi,Influencers,3,510,1162.76
2024-03-23,Nutrain Banana Oats,Chennai,Instagram,3,510,410.7311111111111
2024-03-23,Nutrain Banana Oats,Chennai,Google,6,1020,478.89294117647063
2024-03-23,Nutrain Banana Oats,Chennai,Influencers,2,340,1162.76
2024-03-24,Nutrain Vanilla,Bangalore,Instagram,9,1620,191.1456
2024-03-24,Nutrain Vanilla,Bangalore,Google,9,1620,670.9515384615386
2024-03-24,Nutrain Vanilla,Bangalore,Influencers,5,900,358.5238461538462
2024-03-24,Nutrain Vanilla,Mumbai,Instagram,17,3060,191.1456
2024-03-24,Nutrain Vanilla,Mumbai,Google,14,2520,670.9515384615386
2024-03-24,Nutrain Vanilla,Mumbai,Influencers,10,1800,358.5238461538462
2024-03-24,Nutrain Vanilla,Delhi,Instagram,5,900,191.1456
2024-03-24,Nutrain Vanilla,Delhi,Google,12,2160,670.9515384615386
2024-03-24,Nutrain Vanilla,Delhi,Influencers,3,540,358.5238461538462
2024-03-24,Nutrain Vanilla,Chennai,Instagram,13,2340,191.1456
2024-03-24,Nutrain Vanilla,Chennai,Google,6,1080,670.9515384615386
2024-03-24,Nutrain Vanilla,Chennai,Influencers,2,360,358.5238461538462
2024-03-24,Nutrain Choco Coffee,Bangalore,Instagram,15,2850,191.1456
2024-03-24,Nutrain Choco Coffee,Bangalore,Google,6,1140,670.9515384615386
2024-03-24,Nutrain Choco Coffee,Bangalore,Influencers,3,570,358.5238461538462
2024-03-24,Nutrain Choco Coffee,Mumbai,Instagram,9,1710,191.1456
2024-03-24,Nutrain Choco Coffee,Mumbai,Google,11,2090,670.9515384615386
2024-03-24,Nutrain Choco Coffee,Mumbai,Influencers,5,950,358.5238461538462
2024-03-24,Nutrain Choco Coffee,Delhi,Instagram,4,760,191.1456
2024-03-24,Nutrain Choco Coffee,Delhi,Google,13,2470,670.9515384615386
2024-03-24,Nutrain Choco Coffee,Delhi,Influencers,3,570,358.5238461538462
2024-03-24,Nutrain Choco Coffee,Chennai,Instagram,5,950,191.1456
2024-03-24,Nutrain Choco Coffee,Chennai,Google,11,2090,670.9515384615386
2024-03-24,Nutrain Choco Coffee,Chennai,Influencers,5,950,358.5238461538462
2024-03-24,Nutrain Banana Oats,Bangalore,Instagram,7,1190,191.1456
2024-03-24,Nutrain Banana Oats,Bangalore,Google,13,2210,670.9515384615386
2024-03-24,Nutrain Banana Oats,Bangalore,Influencers,3,510,358.5238461538462
2024-03-24,Nutrain Banana Oats,Mumbai,Instagram,6,1020,191.1456
2024-03-24,Nutrain Banana Oats,Mumbai,Google,4,680,670.9515384615386
2024-03-24,Nutrain Banana Oats,Mumbai,Influencers,0,0,358.5238461538462
2024-03-24,Nutrain Banana Oats,Delhi,Instagram,3,510,191.1456
2024-03-24,Nutrain Banana Oats,Delhi,Google,4,680,670.9515384615386
2024-03-24,Nutrain Banana Oats,Delhi,Influencers,4,680,358.5238461538462
2024-03-24,Nutrain Banana Oats,Chennai,Instagram,3,510,191.1456
2024-03-24,Nutrain Banana Oats,Chennai,Google,6,1020,670.9515384615386
2024-03-24,Nutrain Banana Oats,Chennai,Influencers,2,340,358.5238461538462
2024-03-25,Nutrain Vanilla,Bangalore,Instagram,15,2700,491.52875
2024-03-25,Nutrain Vanilla,Bangalore,Google,6,1080,351.0990476190476
2024-03-25,Nutrain Vanilla,Bangalore,Influencers,7,1260,481.3691666666667
2024-03-25,Nutrain Vanilla,Mumbai,Instagram,20,3600,491.52875
2024-03-25,Nutrain Vanilla,Mumbai,Google,15,2700,351.0990476190476
2024-03-25,Nutrain Vanilla,Mumbai,Influencers,10,1800,481.3691666666667
2024-03-25,Nutrain Vanilla,Delhi,Instagram,6,1080,491.52875
2024-03-25,Nutrain Vanilla,Delhi,Google,8,1440,351.0990476190476
2024-03-25,Nutrain Vanilla,Delhi,Influencers,6,1080,481.3691666666667
2024-03-25,Nutrain Vanilla,Chennai,Instagram,8,1440,491.52875
2024-03-25,Nutrain Vanilla,Chennai,Google,7,1260,351.0990476190476
2024-03-25,Nutrain Vanilla,Chennai,Influencers,5,900,481.3691666666667
2024-03-25,Nutrain Choco Coffee,Bangalore,Instagram,9,1710,491.52875
2024-03-25,Nutrain Choco Coffee,Bangalore,Google,4,760,351.0990476190476
2024-03-25,Nutrain Choco Coffee,Bangalore,Influencers,6,1140,481.3691666666667
2024-03-25,Nutrain Choco Coffee,Mumbai,Instagram,10,1900,491.52875
2024-03-25,Nutrain Choco Coffee,Mumbai,Google,11,2090,351.0990476190476
2024-03-25,Nutrain Choco Coffee,Mumbai,Influencers,10,1900,481.3691666666667
2024-03-25,Nutrain Choco Coffee,Delhi,Instagram,8,1520,491.52875
2024-03-25,Nutrain Choco Coffee,Delhi,Google,5,950,351.0990476190476
2024-03-25,Nutrain Choco Coffee,Delhi,Influencers,4,760,481.3691666666667
2024-03-25,Nutrain Choco Coffee,Chennai,Instagram,3,570,491.52875
2024-03-25,Nutrain Choco Coffee,Chennai,Google,6,1140,351.0990476190476
2024-03-25,Nutrain Choco Coffee,Chennai,Influencers,2,380,481.3691666666667
2024-03-25,Nutrain Banana Oats,Bangalore,Instagram,7,1190,491.52875
2024-03-25,Nutrain Banana Oats,Bangalore,Google,4,680,351.0990476190476
2024-03-25,Nutrain Banana Oats,Bangalore,Influencers,4,680,481.3691666666667
2024-03-25,Nutrain Banana Oats,Mumbai,Instagram,7,1190,491.52875
2024-03-25,Nutrain Banana Oats,Mumbai,Google,8,1360,351.0990476190476
2024-03-25,Nutrain Banana Oats,Mumbai,Influencers,4,680,481.3691666666667
2024-03-25,Nutrain Banana Oats,Delhi,Instagram,7,1190,491.52875
2024-03-25,Nutrain Banana Oats,Delhi,Google,2,340,351.0990476190476
2024-03-25,Nutrain Banana Oats,Delhi,Influencers,5,850,481.3691666666667
2024-03-25,Nutrain Banana Oats,Chennai,Instagram,5,850,491.52875
2024-03-25,Nutrain Banana Oats,Chennai,Google,7,1190,351.0990476190476
2024-03-25,Nutrain Banana Oats,Chennai,Influencers,3,510,481.3691666666667
2024-03-26,Nutrain Vanilla,Bangalore,Instagram,6,1080,377.9572727272727
2024-03-26,Nutrain Vanilla,Bangalore,Google,14,2520,249.505
2024-03-26,Nutrain Vanilla,Bangalore,Influencers,4,720,961.1371428571429
2024-03-26,Nutrain Vanilla,Mumbai,Instagram,15,2700,377.9572727272727
2024-03-26,Nutrain Vanilla,Mumbai,Google,12,2160,249.505
2024-03-26,Nutrain Vanilla,Mumbai,Influencers,6,1080,961.1371428571429
2024-03-26,Nutrain Vanilla,Delhi,Instagram,19,3420,377.9572727272727
2024-03-26,Nutrain Vanilla,Delhi,Google,14,2520,249.505
2024-03-26,Nutrain Vanilla,Delhi,Influencers,4,720,961.1371428571429
2024-03-26,Nutrain Vanilla,Chennai,Instagram,7,1260,377.9572727272727
2024-03-26,Nutrain Vanilla,Chennai,Google,8,1440,249.505
2024-03-26,Nutrain Vanilla,Chennai,Influencers,8,1440,961.1371428571429
2024-03-26,Nutrain Choco Coffee,Bangalore,Instagram,8,1520,377.9572727272727
2024-03-26,Nutrain Choco Coffee,Bangalore,Google,7,1330,249.505
2024-03-26,Nutrain Choco Coffee,Bangalore,Influencers,10,1900,961.1371428571429
2024-03-26,Nutrain Choco Coffee,Mumbai,Instagram,9,1710,377.9572727272727
2024-03-26,Nutrain Choco Coffee,Mumbai,Google,8,1520,249.505
2024-03-26,Nutrain Choco Coffee,Mumbai,Influencers,8,1520,961.1371428571429
2024-03-26,Nutrain Choco Coffee,Delhi,Instagram,7,1330,377.9572727272727
2024-03-26,Nutrain Choco Coffee,Delhi,Google,5,950,249.505
2024-03-26,Nutrain Choco Coffee,Delhi,Influencers,7,1330,961.1371428571429
2024-03-26,Nutrain Choco Coffee,Chennai,Instagram,8,1520,377.9572727272727
2024-03-26,Nutrain Choco Coffee,Chennai,Google,7,1330,249.505
2024-03-26,Nutrain Choco Coffee,Chennai,Influencers,8,1520,961.1371428571429
2024-03-26,Nutrain Banana Oats,Bangalore,Instagram,6,1020,377.9572727272727
2024-03-26,Nutrain Banana Oats,Bangalore,Google,4,680,249.505
2024-03-26,Nutrain Banana Oats,Bangalore,Influencers,4,680,961.1371428571429
2024-03-26,Nutrain Banana Oats,Mumbai,Instagram,8,1360,377.9572727272727
2024-03-26,Nutrain Banana Oats,Mumbai,Google,7,1190,249.505
2024-03-26,Nutrain Banana Oats,Mumbai,Influencers,3,510,961.1371428571429
2024-03-26,Nutrain Banana Oats,Delhi,Instagram,1,170,377.9572727272727
2024-03-26,Nutrain Banana Oats,Delhi,Google,7,1190,249.505
2024-03-26,Nutrain Banana Oats,Delhi,Influencers,5,850,961.1371428571429
2024-03-26,Nutrain Banana Oats,Chennai,Instagram,6,1020,377.9572727272727
2024-03-26,Nutrain Banana Oats,Chennai,Google,4,680,249.505
2024-03-26,Nutrain Banana Oats,Chennai,Influencers,3,510,961.1371428571429
2024-03-27,Nutrain Vanilla,Bangalore,Instagram,14,2520,248.79
2024-03-27,Nutrain Vanilla,Bangalore,Google,11,1980,258.4405555555556
2024-03-27,Nutrain Vanilla,Bangalore,Influencers,6,1080,670.9042857142857
2024-03-27,Nutrain Vanilla,Mumbai,Instagram,13,2340,248.79
2024-03-27,Nutrain Vanilla,Mumbai,Google,16,2880,258.4405555555556
2024-03-27,Nutrain Vanilla,Mumbai,Influencers,6,1080,670.9042857142857
2024-03-27,Nutrain Vanilla,Delhi,Instagram,9,1620,248.79
2024-03-27,Nutrain Vanilla,Delhi,Google,8,1440,258.4405555555556
2024-03-27,Nutrain Vanilla,Delhi,Influencers,9,1620,670.9042857142857
2024-03-27,Nutrain Vanilla,Chennai,Instagram,9,1620,248.79
2024-03-27,Nutrain Vanilla,Chennai,Google,9,1620,258.4405555555556
2024-03-27,Nutrain Vanilla,Chennai,Influencers,4,720,670.9042857142857
2024-03-27,Nutrain Choco Coffee,Bangalore,Instagram,9,1710,248.79
2024-03-27,Nutrain Choco Coffee,Bangalore,Google,6,1140,258.4405555555556
2024-03-27,Nutrain Choco Coffee,Bangalore,Influencers,5,950,670.9042857142857
2024-03-27,Nutrain Choco Coffee,Mumbai,Instagram,10,1900,248.79
2024-03-27,Nutrain Choco Coffee,Mumbai,Google,12,2280,258.4405555555556
2024-03-27,Nutrain Choco Coffee,Mumbai,Influencers,9,1710,670.9042857142857
2024-03-27,Nutrain Choco Coffee,Delhi,Instagram,4,760,248.79
2024-03-27,Nutrain Choco Coffee,Delhi,Google,7,1330,258.4405555555556
2024-03-27,Nutrain Choco Coffee,Delhi,Influencers,5,950,670.9042857142857
2024-03-27,Nutrain Choco Coffee,Chennai,Instagram,6,1140,248.79
2024-03-27,Nutrain Choco Coffee,Chennai,Google,6,1140,258.4405555555556
2024-03-27,Nutrain Choco Coffee,Chennai,Influencers,5,950,670.9042857142857
2024-03-27,Nutrain Banana Oats,Bangalore,Instagram,9,1530,248.79
2024-03-27,Nutrain Banana Oats,Bangalore,Google,5,850,258.4405555555556
2024-03-27,Nutrain Banana Oats,Bangalore,Influencers,2,340,670.9042857142857
2024-03-27,Nutrain Banana Oats,Mumbai,Instagram,6,1020,248.79
2024-03-27,Nutrain Banana Oats,Mumbai,Google,11,1870,258.4405555555556
2024-03-27,Nutrain Banana Oats,Mumbai,Influencers,3,510,670.9042857142857
2024-03-27,Nutrain Banana Oats,Delhi,Instagram,7,1190,248.79
2024-03-27,Nutrain Banana Oats,Delhi,Google,4,680,258.4405555555556
2024-03-27,Nutrain Banana Oats,Delhi,Influencers,5,850,670.9042857142857
2024-03-27,Nutrain Banana Oats,Chennai,Instagram,2,340,248.79
2024-03-27,Nutrain Banana Oats,Chennai,Google,10,1700,258.4405555555556
2024-03-27,Nutrain Banana Oats,Chennai,Influencers,4,680,670.9042857142857
2024-03-28,Nutrain Vanilla,Bangalore,Instagram,11,1980,191.38473684210527
2024-03-28,Nutrain Vanilla,Bangalore,Google,17,3060,846.8979999999999
2024-03-28,Nutrain Vanilla,Bangalore,Influencers,6,1080,656.736
2024-03-28,Nutrain Vanilla,Mumbai,Instagram,13,2340,191.38473684210527
2024-03-28,Nutrain Vanilla,Mumbai,Google,9,1620,846.8979999999999
2024-03-28,Nutrain Vanilla,Mumbai,Influencers,8,1440,656.736
2024-03-28,Nutrain Vanilla,Delhi,Instagram,12,2160,191.38473684210527
2024-03-28,Nutrain Vanilla,Delhi,Google,5,900,846.8979999999999
2024-03-28,Nutrain Vanilla,Delhi,Influencers,6,1080,656.736
2024-03-28,Nutrain Vanilla,Chennai,Instagram,6,1080,191.38473684210527
2024-03-28,Nutrain Vanilla,Chennai,Google,8,1440,846.8979999999999
2024-03-28,Nutrain Vanilla,Chennai,Influencers,3,540,656.736
2024-03-28,Nutrain Choco Coffee,Bangalore,Instagram,10,1900,191.38473684210527
2024-03-28,Nutrain Choco Coffee,Bangalore,Google,7,1330,846.8979999999999
2024-03-28,Nutrain Choco Coffee,Bangalore,Influencers,4,760,656.736
2024-03-28,Nutrain Choco Coffee,Mumbai,Instagram,9,1710,191.38473684210527
2024-03-28,Nutrain Choco Coffee,Mumbai,Google,10,1900,846.8979999999999
2024-03-28,Nutrain Choco Coffee,Mumbai,Influencers,10,1900,656.736
2024-03-28,Nutrain Choco Coffee,Delhi,Instagram,8,1520,191.38473684210527
2024-03-28,Nutrain Choco Coffee,Delhi,Google,4,760,846.8979999999999
2024-03-28,Nutrain Choco Coffee,Delhi,Influencers,3,570,656.736
2024-03-28,Nutrain Choco Coffee,Chennai,Instagram,8,1520,191.38473684210527
2024-03-28,Nutrain Choco Coffee,Chennai,Google,11,2090,846.8979999999999
2024-03-28,Nutrain Choco Coffee,Chennai,Influencers,5,950,656.736
2024-03-28,Nutrain Banana Oats,Bangalore,Instagram,7,1190,191.38473684210527
2024-03-28,Nutrain Banana Oats,Bangalore,Google,10,1700,846.8979999999999
2024-03-28,Nutrain Banana Oats,Bangalore,Influencers,2,340,656.736
2024-03-28,Nutrain Banana Oats,Mumbai,Instagram,3,510,191.38473684210527
2024-03-28,Nutrain Banana Oats,Mumbai,Google,15,2550,846.8979999999999
2024-03-28,Nutrain Banana Oats,Mumbai,Influencers,6,1020,656.736
2024-03-28,Nutrain Banana Oats,Delhi,Instagram,7,1190,191.38473684210527
2024-03-28,Nutrain Banana Oats,Delhi,Google,3,510,846.8979999999999
2024-03-28,Nutrain Banana Oats,Delhi,Influencers,3,510,656.736
2024-03-28,Nutrain Banana Oats,Chennai,Instagram,3,510,191.38473684210527
2024-03-28,Nutrain Banana Oats,Chennai,Google,4,680,846.8979999999999
2024-03-28,Nutrain Banana Oats,Chennai,Influencers,2,340,656.736
2024-03-29,Nutrain Vanilla,Bangalore,Instagram,14,2520,223.32199999999997
2024-03-29,Nutrain Vanilla,Bangalore,Google,13,2340,422.0122727272728
2024-03-29,Nutrain Vanilla,Bangalore,Influencers,7,1260,642.5128571428571
2024-03-29,Nutrain Vanilla,Mumbai,Instagram,16,2880,223.32199999999997
2024-03-29,Nutrain Vanilla,Mumbai,Google,7,1260,422.0122727272728
2024-03-29,Nutrain Vanilla,Mumbai,Influencers,10,1800,642.5128571428571
2024-03-29,Nutrain Vanilla,Delhi,Instagram,8,1440,223.32199999999997
2024-03-29,Nutrain Vanilla,Delhi,Google,13,2340,422.0122727272728
2024-03-29,Nutrain Vanilla,Delhi,Influencers,7,1260,642.5128571428571
2024-03-29,Nutrain Vanilla,Chennai,Instagram,5,900,223.32199999999997
2024-03-29,Nutrain Vanilla,Chennai,Google,6,1080,422.0122727272728
2024-03-29,Nutrain Vanilla,Chennai,Influencers,3,540,642.5128571428571
2024-03-29,Nutrain Choco Coffee,Bangalore,Instagram,14,2660,223.32199999999997
2024-03-29,Nutrain Choco Coffee,Bangalore,Google,13,2470,422.0122727272728
2024-03-29,Nutrain Choco Coffee,Bangalore,Influencers,6,1140,642.5128571428571
2024-03-29,Nutrain Choco Coffee,Mumbai,Instagram,11,2090,223.32199999999997
2024-03-29,Nutrain Choco Coffee,Mumbai,Google,13,2470,422.0122727272728
2024-03-29,Nutrain Choco Coffee,Mumbai,Influencers,3,570,642.5128571428571
2024-03-29,Nutrain Choco Coffee,Delhi,Instagram,8,1520,223.32199999999997
2024-03-29,Nutrain Choco Coffee,Delhi,Google,8,1520,422.0122727272728
2024-03-29,Nutrain Choco Coffee,Delhi,Influencers,4,760,642.5128571428571
2024-03-29,Nutrain Choco Coffee,Chennai,Instagram,7,1330,223.32199999999997
2024-03-29,Nutrain Choco Coffee,Chennai,Google,6,1140,422.0122727272728
2024-03-29,Nutrain Choco Coffee,Chennai,Influencers,3,570,642.5128571428571
2024-03-29,Nutrain Banana Oats,Bangalore,Instagram,9,1530,223.32199999999997
2024-03-29,Nutrain Banana Oats,Bangalore,Google,5,850,422.0122727272728
2024-03-29,Nutrain Banana Oats,Bangalore,Influencers,4,680,642.5128571428571
2024-03-29,Nutrain Banana Oats,Mumbai,Instagram,9,1530,223.32199999999997
2024-03-29,Nutrain Banana Oats,Mumbai,Google,7,1190,422.0122727272728
2024-03-29,Nutrain Banana Oats,Mumbai,Influencers,4,680,642.5128571428571
2024-03-29,Nutrain Banana Oats,Delhi,Instagram,3,510,223.32199999999997
2024-03-29,Nutrain Banana Oats,Delhi,Google,5,850,422.0122727272728
2024-03-29,Nutrain Banana Oats,Delhi,Influencers,7,1190,642.5128571428571
2024-03-29,Nutrain Banana Oats,Chennai,Instagram,5,850,223.32199999999997
2024-03-29,Nutrain Banana Oats,Chennai,Google,1,170,422.0122727272728
2024-03-29,Nutrain Banana Oats,Chennai,Influencers,3,510,642.5128571428571
2024-03-30,Nutrain Vanilla,Bangalore,Instagram,17,3060,309.7291666666667
2024-03-30,Nutrain Vanilla,Bangalore,Google,14,2520,250.8425
2024-03-30,Nutrain Vanilla,Bangalore,Influencers,4,720,931.81875
2024-03-30,Nutrain Vanilla,Mumbai,Instagram,20,3600,309.7291666666667
2024-03-30,Nutrain Vanilla,Mumbai,Google,14,2520,250.8425
2024-03-30,Nutrain Vanilla,Mumbai,Influencers,12,2160,931.81875
2024-03-30,Nutrain Vanilla,Delhi,Instagram,6,1080,309.7291666666667
2024-03-30,Nutrain Vanilla,Delhi,Google,7,1260,250.8425
2024-03-30,Nutrain Vanilla,Delhi,Influencers,5,900,931.81875
2024-03-30,Nutrain Vanilla,Chennai,Instagram,10,1800,309.7291666666667
2024-03-30,Nutrain Vanilla,Chennai,Google,14,2520,250.8425
2024-03-30,Nutrain Vanilla,Chennai,Influencers,6,1080,931.81875
2024-03-30,Nutrain Choco Coffee,Bangalore,Instagram,9,1710,309.7291666666667
2024-03-30,Nutrain Choco Coffee,Bangalore,Google,10,1900,250.8425
2024-03-30,Nutrain Choco Coffee,Bangalore,Influencers,6,1140,931.81875
2024-03-30,Nutrain Choco Coffee,Mumbai,Instagram,13,2470,309.7291666666667
2024-03-30,Nutrain Choco Coffee,Mumbai,Google,6,1140,250.8425
2024-03-30,Nutrain Choco Coffee,Mumbai,Influencers,10,1900,931.81875
2024-03-30,Nutrain Choco Coffee,Delhi,Instagram,11,2090,309.7291666666667
2024-03-30,Nutrain Choco Coffee,Delhi,Google,7,1330,250.8425
2024-03-30,Nutrain Choco Coffee,Delhi,Influencers,7,1330,931.81875
2024-03-30,Nutrain Choco Coffee,Chennai,Instagram,5,950,309.7291666666667
2024-03-30,Nutrain Choco Coffee,Chennai,Google,8,1520,250.8425
2024-03-30,Nutrain Choco Coffee,Chennai,Influencers,6,1140,931.81875
2024-03-30,Nutrain Banana Oats,Bangalore,Instagram,3,510,309.7291666666667
2024-03-30,Nutrain Banana Oats,Bangalore,Google,4,680,250.8425
2024-03-30,Nutrain Banana Oats,Bangalore,Influencers,5,850,931.81875
2024-03-30,Nutrain Banana Oats,Mumbai,Instagram,9,1530,309.7291666666667
2024-03-30,Nutrain Banana Oats,Mumbai,Google,8,1360,250.8425
2024-03-30,Nutrain Banana Oats,Mumbai,Influencers,4,680,931.81875
2024-03-30,Nutrain Banana Oats,Delhi,Instagram,2,340,309.7291666666667
2024-03-30,Nutrain Banana Oats,Delhi,Google,3,510,250.8425
2024-03-30,Nutrain Banana Oats,Delhi,Influencers,5,850,931.81875
2024-03-30,Nutrain Banana Oats,Chennai,Instagram,4,680,309.7291666666667
2024-03-30,Nutrain Banana Oats,Chennai,Google,2,340,250.8425
2024-03-30,Nutrain Banana Oats,Chennai,Influencers,4,680,931.81875
2024-03-31,Nutrain Vanilla,Bangalore,Instagram,11,1980,255.75615384615384
2024-03-31,Nutrain Vanilla,Bangalore,Google,19,3420,403.6439130434782
2024-03-31,Nutrain Vanilla,Bangalore,Influencers,5,900,597.92375
2024-03-31,Nutrain Vanilla,Mumbai,Instagram,14,2520,255.75615384615384
2024-03-31,Nutrain Vanilla,Mumbai,Google,11,1980,403.6439130434782
2024-03-31,Nutrain Vanilla,Mumbai,Influencers,3,540,597.92375
2024-03-31,Nutrain Vanilla,Delhi,Instagram,5,900,255.75615384615384
2024-03-31,Nutrain Vanilla,Delhi,Google,6,1080,403.6439130434782
2024-03-31,Nutrain Vanilla,Delhi,Influencers,3,540,597.92375
2024-03-31,Nutrain Vanilla,Chennai,Instagram,9,1620,255.75615384615384
2024-03-31,Nutrain Vanilla,Chennai,Google,14,2520,403.6439130434782
2024-03-31,Nutrain Vanilla,Chennai,Influencers,7,1260,597.92375
2024-03-31,Nutrain Choco Coffee,Bangalore,Instagram,10,1900,255.75615384615384
2024-03-31,Nutrain Choco Coffee,Bangalore,Google,11,2090,403.6439130434782
2024-03-31,Nutrain Choco Coffee,Bangalore,Influencers,4,760,597.92375
2024-03-31,Nutrain Choco Coffee,Mumbai,Instagram,12,2280,255.75615384615384
2024-03-31,Nutrain Choco Coffee,Mumbai,Google,8,1520,403.6439130434782
2024-03-31,Nutrain Choco Coffee,Mumbai,Influencers,4,760,597.92375
2024-03-31,Nutrain Choco Coffee,Delhi,Instagram,5,950,255.75615384615384
2024-03-31,Nutrain Choco Coffee,Delhi,Google,10,1900,403.6439130434782
2024-03-31,Nutrain Choco Coffee,Delhi,Influencers,9,1710,597.92375
2024-03-31,Nutrain Choco Coffee,Chennai,Instagram,9,1710,255.75615384615384
2024-03-31,Nutrain Choco Coffee,Chennai,Google,12,2280,403.6439130434782
2024-03-31,Nutrain Choco Coffee,Chennai,Influencers,3,570,597.92375
2024-03-31,Nutrain Banana Oats,Bangalore,Instagram,5,850,255.75615384615384
2024-03-31,Nutrain Banana Oats,Bangalore,Google,8,1360,403.6439130434782
2024-03-31,Nutrain Banana Oats,Bangalore,Influencers,2,340,597.92375
2024-03-31,Nutrain Banana Oats,Mumbai,Instagram,5,850,255.75615384615384
2024-03-31,Nutrain Banana Oats,Mumbai,Google,7,1190,403.6439130434782
2024-03-31,Nutrain Banana Oats,Mumbai,Influencers,5,850,597.92375
2024-03-31,Nutrain Banana Oats,Delhi,Instagram,6,1020,255.75615384615384
2024-03-31,Nutrain Banana Oats,Delhi,Google,12,2040,403.6439130434782
2024-03-31,Nutrain Banana Oats,Delhi,Influencers,2,340,597.92375
2024-03-31,Nutrain Banana Oats,Chennai,Instagram,2,340,255.75615384615384
2024-03-31,Nutrain Banana Oats,Chennai,Google,5,850,403.6439130434782
2024-03-31,Nutrain Banana Oats,Chennai,Influencers,2,340,597.92375
2024-04-01,Nutrain Vanilla,Bangalore,Instagram,8,1440,214.19045454545451
2024-04-01,Nutrain Vanilla,Bangalore,Google,18,3240,710.25
2024-04-01,Nutrain Vanilla,Bangalore,Influencers,7,1260,576.00125
2024-04-01,Nutrain Vanilla,Mumbai,Instagram,14,2520,214.19045454545451
2024-04-01,Nutrain Vanilla,Mumbai,Google,19,3420,710.25
2024-04-01,Nutrain Vanilla,Mumbai,Influencers,6,1080,576.00125
2024-04-01,Nutrain Vanilla,Delhi,Instagram,13,2340,214.19045454545451
2024-04-01,Nutrain Vanilla,Delhi,Google,4,720,710.25
2024-04-01,Nutrain Vanilla,Delhi,Influencers,7,1260,576.00125
2024-04-01,Nutrain Vanilla,Chennai,Instagram,15,2700,214.19045454545451
2024-04-01,Nutrain Vanilla,Chennai,Google,10,1800,710.25
2024-04-01,Nutrain Vanilla,Chennai,Influencers,3,540,576.00125
2024-04-01,Nutrain Choco Coffee,Bangalore,Instagram,14,2660,214.19045454545451
2024-04-01,Nutrain Choco Coffee,Bangalore,Google,13,2470,710.25
2024-04-01,Nutrain Choco Coffee,Bangalore,Influencers,4,760,576.00125
2024-04-01,Nutrain Choco Coffee,Mumbai,Instagram,4,760,214.19045454545451
2024-04-01,Nutrain Choco Coffee,Mumbai,Google,10,1900,710.25
2024-04-01,Nutrain Choco Coffee,Mumbai,Influencers,11,2090,576.00125
2024-04-01,Nutrain Choco Coffee,Delhi,Instagram,8,1520,214.19045454545451
2024-04-01,Nutrain Choco Coffee,Delhi,Google,8,1520,710.25
2024-04-01,Nutrain Choco Coffee,Delhi,Influencers,7,1330,576.00125
2024-04-01,Nutrain Choco Coffee,Chennai,Instagram,6,1140,214.19045454545451
2024-04-01,Nutrain Choco Coffee,Chennai,Google,9,1710,710.25
2024-04-01,Nutrain Choco Coffee,Chennai,Influencers,2,380,576.00125
2024-04-01,Nutrain Banana Oats,Bangalore,Instagram,2,340,214.19045454545451
2024-04-01,Nutrain Banana Oats,Bangalore,Google,8,1360,710.25
2024-04-01,Nutrain Banana Oats,Bangalore,Influencers,4,680,576.00125
2024-04-01,Nutrain Banana Oats,Mumbai,Instagram,4,680,214.19045454545451
2024-04-01,Nutrain Banana Oats,Mumbai,Google,6,1020,710.25
2024-04-01,Nutrain Banana Oats,Mumbai,Influencers,3,510,576.00125
2024-04-01,Nutrain Banana Oats,Delhi,Instagram,10,1700,214.19045454545451
2024-04-01,Nutrain Banana Oats,Delhi,Google,3,510,710.25
2024-04-01,Nutrain Banana Oats,Delhi,Influencers,4,680,576.00125
2024-04-01,Nutrain Banana Oats,Chennai,Instagram,4,680,214.19045454545451
2024-04-01,Nutrain Banana Oats,Chennai,Google,3,510,710.25
2024-04-01,Nutrain Banana Oats,Chennai,Influencers,1,170,576.00125
2024-04-02,Nutrain Vanilla,Bangalore,Instagram,7,1260,331.90705882352944
2024-04-02,Nutrain Vanilla,Bangalore,Google,14,2520,647.6633333333334
2024-04-02,Nutrain Vanilla,Bangalore,Influencers,3,540,1019.1633333333333
2024-04-02,Nutrain Vanilla,Mumbai,Instagram,24,4320,331.90705882352944
2024-04-02,Nutrain Vanilla,Mumbai,Google,9,1620,647.6633333333334
2024-04-02,Nutrain Vanilla,Mumbai,Influencers,3,540,1019.1633333333333
2024-04-02,Nutrain Vanilla,Delhi,Instagram,9,1620,331.90705882352944
2024-04-02,Nutrain Vanilla,Delhi,Google,11,1980,647.6633333333334
2024-04-02,Nutrain Vanilla,Delhi,Influencers,2,360,1019.1633333333333
2024-04-02,Nutrain Vanilla,Chennai,Instagram,16,2880,331.90705882352944
2024-04-02,Nutrain Vanilla,Chennai,Google,9,1620,647.6633333333334
2024-04-02,Nutrain Vanilla,Chennai,Influencers,1,180,1019.1633333333333
2024-04-02,Nutrain Choco Coffee,Bangalore,Instagram,5,950,331.90705882352944
2024-04-02,Nutrain Choco Coffee,Bangalore,Google,17,3230,647.6633333333334
2024-04-02,Nutrain Choco Coffee,Bangalore,Influencers,4,760,1019.1633333333333
2024-04-02,Nutrain Choco Coffee,Mumbai,Instagram,7,1330,331.90705882352944
2024-04-02,Nutrain Choco Coffee,Mumbai,Google,12,2280,647.6633333333334
2024-04-02,Nutrain Choco Coffee,Mumbai,Influencers,9,1710,1019.1633333333333
